model,target,question_id,scope_id,kw_context,vl_propform,justify,k-shot,repeat_num,q_kw,q_vl,q_lf,expected,response
mistralai,Subst_sens_opposé,32,2,0,1,1,10,2,servir,service,S_0,Non,Oui
mistralai,Subst_sens_opposé,32,2,0,1,1,10,4,servir,service,S_0,Non,Oui
mistralai,Subst_sens_opposé,32,2,0,1,1,10,5,servir,service,S_0,Non,Oui
mistralai,Subst_sens_opposé,33,2,0,1,1,10,1,caprice,par caprice,Adv_1,Non,Oui
mistralai,Subst_sens_opposé,34,2,0,1,1,10,1,courage,courageusement,Adv_1,Non,Oui
mistralai,Subst_sens_opposé,35,2,0,1,1,10,1,cracher dans la soupe,ingrat,Qual_1,Non,Oui
mistralai,Subst_sens_opposé,36,2,0,1,1,10,1,devant,derrière,Conv_21,Non,Oui
mistralai,Subst_sens_opposé,37,2,0,1,1,10,1,miracle,miraculeusement,Adv_1,Non,Oui
mistralai,Subst_sens_opposé,38,2,0,1,1,10,1,tracassant,tracasser,Pred,Non,Oui
mistralai,Subst_sens_opposé,39,2,0,1,1,10,1,admiration,avec admiration,Adv_1,Non,Oui
mistralai,Subst_sens_opposé,40,2,0,1,1,10,1,taper,tape,S_0,Non,Oui
mistralai,Anti,1,1,0,1,1,10,1,enfler,désenfler,Anti,Oui,Oui
mistralai,Anti,2,1,0,1,1,10,1,impraticable,praticable,Anti,Oui,Oui
mistralai,Anti,4,1,0,1,1,10,1,de mauvais poil,de bon poil,Anti,Oui,Oui
mistralai,Anti,5,1,0,1,1,10,1,loin,près,Anti,Oui,Oui
mistralai,Anti,6,1,0,1,1,10,1,propre,sale,Anti,Oui,Oui
mistralai,Anti,7,1,0,1,1,10,1,inefficace,efficace,Anti,Oui,Oui
mistralai,Anti,7,1,0,1,1,10,2,inefficace,efficace,Anti,Oui,Oui
mistralai,Anti,8,1,0,1,1,10,1,conscience,inconscience,Anti,Oui,Oui
mistralai,Anti,8,1,0,1,1,10,2,conscience,inconscience,Anti,Oui,Oui
mistralai,Anti,8,1,0,1,1,10,4,conscience,inconscience,Anti,Oui,Oui
mistralai,Anti,8,1,0,1,1,10,5,conscience,inconscience,Anti,Oui,Oui
mistralai,Anti,9,1,0,1,1,10,1,plier,déplier,Anti,Oui,Oui
mistralai,Anti,9,1,0,1,1,10,2,plier,déplier,Anti,Oui,Oui
mistralai,Anti,9,1,0,1,1,10,3,plier,déplier,Anti,Oui,Oui
mistralai,Anti,9,1,0,1,1,10,4,plier,déplier,Anti,Oui,Oui
mistralai,Anti,9,1,0,1,1,10,5,plier,déplier,Anti,Oui,Oui
mistralai,Anti,10,1,0,1,1,10,1,mal-aimé,bien-aimé,Anti,Oui,Oui
mistralai,Anti,10,1,0,1,1,10,2,mal-aimé,bien-aimé,Anti,Oui,Oui
mistralai,Anti,12,1,0,1,1,10,1,accueillir,se trouver,Conv_21,Non,Oui
mistralai,Anti,15,1,0,1,1,10,1,créancier,débiteur,Conv_21,Non,Oui
mistralai,Anti,16,1,0,1,1,10,1,ici,loin,Contr,Non,Oui
mistralai,Anti,19,1,0,1,1,10,1,s’intéresser,intéresser,Conv_21,Non,Oui
mistralai,Anti,20,1,0,1,1,10,1,nul,moyen,Contr,Non,Oui
mistralai,Anti,21,2,0,1,1,10,1,enfler,désenfler,Anti,Oui,Oui
mistralai,Anti,22,2,0,1,1,10,1,impraticable,praticable,Anti,Oui,Oui
mistralai,Anti,23,2,0,1,1,10,1,muet,parlant,Anti,Oui,Oui
mistralai,Anti,24,2,0,1,1,10,1,de mauvais poil,de bon poil,Anti,Oui,Oui
mistralai,Anti,25,2,0,1,1,10,1,loin,près,Anti,Oui,Oui
mistralai,Anti,25,2,0,1,1,10,2,loin,près,Anti,Oui,Oui
mistralai,Anti,26,2,0,1,1,10,1,propre,sale,Anti,Oui,Oui
mistralai,Anti,27,2,0,1,1,10,1,inefficace,efficace,Anti,Oui,Oui
mistralai,Anti,28,2,0,1,1,10,1,conscience,inconscience,Anti,Oui,Oui
mistralai,Anti,29,2,0,1,1,10,1,plier,déplier,Anti,Oui,Oui
mistralai,Anti,29,2,0,1,1,10,2,plier,déplier,Anti,Oui,Oui
mistralai,Anti,30,2,0,1,1,10,1,mal-aimé,bien-aimé,Anti,Oui,Oui
mistralai,Anti,30,2,0,1,1,10,2,mal-aimé,bien-aimé,Anti,Oui,Oui
mistralai,Anti,31,2,0,1,1,10,1,cause,conséquence,Conv_21,Non,Oui
mistralai,Anti,32,2,0,1,1,10,1,crade,crado,Syn,Non,Oui
mistralai,Anti,33,2,0,1,1,10,1,servir,faire usage,Conv_231,Non,Oui
mistralai,Anti,34,2,0,1,1,10,1,encadrer,encadrer,Conv_32,Non,Non
mistralai,Anti,36,2,0,1,1,10,1,affaiblir,s’affaiblir,Conv_21,Non,Oui
mistralai,Anti,36,2,0,1,1,10,2,affaiblir,s’affaiblir,Conv_21,Non,Oui
mistralai,Anti,37,2,0,1,1,10,1,environs,alentours,Syn,Non,Oui
mistralai,Anti,38,2,0,1,1,10,1,coucher,se coucher,Conv_21,Non,Oui
mistralai,Anti,40,2,0,1,1,10,1,arrière-petit-fils,arrière-petite-fille,Contr,Non,Oui
mistralai,Anti,41,3,0,1,1,10,1,enfler,désenfler,Anti,Oui,Oui
mistralai,Anti,42,3,0,1,1,10,1,impraticable,praticable,Anti,Oui,Oui
mistralai,Anti,43,3,0,1,1,10,1,muet,parlant,Anti,Oui,Oui
mistralai,Anti,44,3,0,1,1,10,1,de mauvais poil,de bon poil,Anti,Oui,Oui
mistralai,Anti,45,3,0,1,1,10,1,loin,près,Anti,Oui,Oui
mistralai,Anti,45,3,0,1,1,10,2,loin,près,Anti,Oui,Oui
mistralai,Anti,45,3,0,1,1,10,3,loin,près,Anti,Oui,Oui
mistralai,Anti,45,3,0,1,1,10,4,loin,près,Anti,Oui,Oui
mistralai,Anti,45,3,0,1,1,10,5,loin,près,Anti,Oui,Oui
mistralai,Anti,46,3,0,1,1,10,1,propre,sale,Anti,Oui,Oui
mistralai,Anti,47,3,0,1,1,10,1,inefficace,efficace,Anti,Oui,Oui
mistralai,Anti,48,3,0,1,1,10,1,conscience,inconscience,Anti,Oui,Oui
mistralai,Anti,48,3,0,1,1,10,2,conscience,inconscience,Anti,Oui,Oui
mistralai,Anti,49,3,0,1,1,10,1,plier,déplier,Anti,Oui,Oui
mistralai,Anti,49,3,0,1,1,10,2,plier,déplier,Anti,Oui,Oui
mistralai,Anti,49,3,0,1,1,10,4,plier,déplier,Anti,Oui,Oui
mistralai,Anti,49,3,0,1,1,10,5,plier,déplier,Anti,Oui,Oui
mistralai,Anti,50,3,0,1,1,10,1,mal-aimé,bien-aimé,Anti,Oui,Oui
mistralai,Anti,52,3,0,1,1,10,1,barber,se barber,Result_2,Non,Oui
mistralai,Anti,53,3,0,1,1,10,1,poser,atterrir,Result_2,Non,Oui
mistralai,Anti,54,3,0,1,1,10,1,interrogatif,interrogativement,Adv_0,Non,Oui
mistralai,Anti,56,3,0,1,1,10,1,klaxonner,klaxon,S_instr,Non,Oui
mistralai,Anti,57,3,0,1,1,10,1,fille,filialement,Adv_0,Non,Non
mistralai,Anti,58,3,0,1,1,10,1,séduction,séduire,V_0,Non,Oui
mistralai,Anti,60,3,0,1,1,10,1,s’agiter,agitée,S_1,Non,Oui
mistralai,Contr,1,1,0,1,1,10,1,champ,pré,Contr,Oui,Oui
mistralai,Contr,3,1,0,1,1,10,1,pile,face,Contr,Oui,Oui
mistralai,Contr,4,1,0,1,1,10,1,nom,prénom,Contr,Oui,Oui
mistralai,Contr,5,1,0,1,1,10,1,chèque,liquide,Contr,Oui,Oui
mistralai,Contr,7,1,0,1,1,10,1,vertical,horizontal,Contr,Oui,Oui
mistralai,Contr,7,1,0,1,1,10,2,vertical,horizontal,Contr,Oui,Oui
mistralai,Contr,8,1,0,1,1,10,1,atterrir,décoller,Contr,Oui,Oui
mistralai,Contr,8,1,0,1,1,10,2,atterrir,décoller,Contr,Oui,Oui
mistralai,Contr,11,1,0,1,1,10,1,abonner,désabonner,Anti,Non,Oui
mistralai,Contr,12,1,0,1,1,10,1,éveil,sommeil,Anti,Non,Oui
mistralai,Contr,16,1,0,1,1,10,1,proprement,salement,Anti,Non,Oui
mistralai,Contr,18,1,0,1,1,10,1,s’agacer,agacer,Conv_21,Non,Oui
mistralai,Contr,20,1,0,1,1,10,1,alimenter,marcher,Conv_21,Non,Oui
mistralai,Contr,23,2,0,1,1,10,1,pile,face,Contr,Oui,Oui
mistralai,Contr,24,2,0,1,1,10,1,nom,prénom,Contr,Oui,Oui
mistralai,Contr,26,2,0,1,1,10,1,thorax,abdomen,Contr,Oui,Oui
mistralai,Contr,27,2,0,1,1,10,1,vertical,horizontal,Contr,Oui,Oui
mistralai,Contr,28,2,0,1,1,10,1,atterrir,décoller,Contr,Oui,Oui
mistralai,Contr,28,2,0,1,1,10,2,atterrir,décoller,Contr,Oui,Oui
mistralai,Contr,28,2,0,1,1,10,3,atterrir,décoller,Contr,Oui,Oui
mistralai,Contr,28,2,0,1,1,10,4,atterrir,décoller,Contr,Oui,Oui
mistralai,Contr,28,2,0,1,1,10,5,atterrir,décoller,Contr,Oui,Oui
mistralai,Contr,33,2,0,1,1,10,1,cause,conséquence,Conv_21,Non,Oui
mistralai,Contr,40,2,0,1,1,10,1,faire usage,servir,Conv_231,Non,Oui
mistralai,Contr,41,3,0,1,1,10,1,champ,pré,Contr,Oui,Oui
mistralai,Contr,43,3,0,1,1,10,1,pile,face,Contr,Oui,Oui
mistralai,Contr,44,3,0,1,1,10,1,nom,prénom,Contr,Oui,Oui
mistralai,Contr,47,3,0,1,1,10,1,vertical,horizontal,Contr,Oui,Oui
mistralai,Contr,48,3,0,1,1,10,1,atterrir,décoller,Contr,Oui,Oui
mistralai,Contr,48,3,0,1,1,10,2,atterrir,décoller,Contr,Oui,Oui
mistralai,Contr,52,3,0,1,1,10,1,barber,se barber,Result_2,Non,Oui
mistralai,Contr,56,3,0,1,1,10,1,allotropie,allotropique,A_1,Non,Oui
mistralai,Contr,60,3,0,1,1,10,1,victime,être,Pred,Non,Oui
mistralai,Conv-ij*,1,1,0,1,1,10,1,résultat,cause,Conv_21,Oui,Oui
mistralai,Conv-ij*,2,1,0,1,1,10,1,désespérer,désespérer,Conv_21,Oui,Oui
mistralai,Conv-ij*,3,1,0,1,1,10,1,posséder,appartenir,Conv_21,Oui,Oui
mistralai,Conv-ij*,4,1,0,1,1,10,1,partir,avoir,Conv_21,Oui,Oui
mistralai,Conv-ij*,5,1,0,1,1,10,1,tenir,maintenir,Conv_21,Oui,Oui
mistralai,Conv-ij*,6,1,0,1,1,10,1,couvrir,se couvrir,Conv_21,Oui,Oui
mistralai,Conv-ij*,7,1,0,1,1,10,1,cause,résultat,Conv_21,Oui,Oui
mistralai,Conv-ij*,7,1,0,1,1,10,2,cause,résultat,Conv_21,Oui,Oui
mistralai,Conv-ij*,7,1,0,1,1,10,4,cause,résultat,Conv_21,Oui,Oui
mistralai,Conv-ij*,7,1,0,1,1,10,5,cause,résultat,Conv_21,Oui,Oui
mistralai,Conv-ij*,8,1,0,1,1,10,1,marcher,alimenter,Conv_21,Oui,Oui
mistralai,Conv-ij*,9,1,0,1,1,10,1,conduire,résulter,Conv_21,Oui,Oui
mistralai,Conv-ij*,10,1,0,1,1,10,1,encadrer,encadrer,Conv_32,Oui,Oui
mistralai,Conv-ij*,12,1,0,1,1,10,1,sommeil,veille,Anti,Non,Oui
mistralai,Conv-ij*,13,1,0,1,1,10,1,rallongement,raccourcissement,Anti,Non,Oui
mistralai,Conv-ij*,14,1,0,1,1,10,1,en activité,en repos,Contr,Non,Oui
mistralai,Conv-ij*,15,1,0,1,1,10,1,actif,inactif,Anti,Non,Oui
mistralai,Conv-ij*,15,1,0,1,1,10,2,actif,inactif,Anti,Non,Oui
mistralai,Conv-ij*,16,1,0,1,1,10,1,allumé,éteint,Anti,Non,Oui
mistralai,Conv-ij*,16,1,0,1,1,10,2,allumé,éteint,Anti,Non,Oui
mistralai,Conv-ij*,18,1,0,1,1,10,1,pile,face,Contr,Non,Oui
mistralai,Conv-ij*,19,1,0,1,1,10,1,femelle,mâle,Contr,Non,Oui
mistralai,Conv-ij*,20,1,0,1,1,10,1,explicitement,implicitement,Anti,Non,Oui
mistralai,Conv-ij*,21,2,0,1,1,10,1,résultat,cause,Conv_21,Oui,Oui
mistralai,Conv-ij*,21,2,0,1,1,10,2,résultat,cause,Conv_21,Oui,Oui
mistralai,Conv-ij*,22,2,0,1,1,10,1,désespérer,désespérer,Conv_21,Oui,Oui
mistralai,Conv-ij*,23,2,0,1,1,10,1,posséder,appartenir,Conv_21,Oui,Oui
mistralai,Conv-ij*,24,2,0,1,1,10,1,partir,avoir,Conv_21,Oui,Oui
mistralai,Conv-ij*,24,2,0,1,1,10,2,partir,avoir,Conv_21,Oui,Oui
mistralai,Conv-ij*,25,2,0,1,1,10,1,tenir,maintenir,Conv_21,Oui,Oui
mistralai,Conv-ij*,25,2,0,1,1,10,2,tenir,maintenir,Conv_21,Oui,Oui
mistralai,Conv-ij*,26,2,0,1,1,10,1,couvrir,se couvrir,Conv_21,Oui,Oui
mistralai,Conv-ij*,27,2,0,1,1,10,1,cause,résultat,Conv_21,Oui,Oui
mistralai,Conv-ij*,27,2,0,1,1,10,2,cause,résultat,Conv_21,Oui,Oui
mistralai,Conv-ij*,28,2,0,1,1,10,1,marcher,alimenter,Conv_21,Oui,Oui
mistralai,Conv-ij*,30,2,0,1,1,10,1,encadrer,encadrer,Conv_32,Oui,Oui
mistralai,Conv-ij*,31,2,0,1,1,10,1,supérieur,inférieur,Anti,Non,Oui
mistralai,Conv-ij*,32,2,0,1,1,10,1,nuque,gorge,Contr,Non,Oui
mistralai,Conv-ij*,33,2,0,1,1,10,1,soleil,étoiles,Contr,Non,Oui
mistralai,Conv-ij*,34,2,0,1,1,10,1,waters,cagoinces,Syn,Non,Oui
mistralai,Conv-ij*,35,2,0,1,1,10,1,rallongement,raccourcissement,Anti,Non,Oui
mistralai,Conv-ij*,36,2,0,1,1,10,1,nouille,pine,Syn,Non,Oui
mistralai,Conv-ij*,38,2,0,1,1,10,1,inexact,exact,Anti,Non,Oui
mistralai,Conv-ij*,39,2,0,1,1,10,1,terrestre,aérien,Contr,Non,Oui
mistralai,Conv-ij*,40,2,0,1,1,10,1,clapier,logement,Gener,Non,Oui
mistralai,Conv-ij*,41,3,0,1,1,10,1,résultat,cause,Conv_21,Oui,Oui
mistralai,Conv-ij*,41,3,0,1,1,10,2,résultat,cause,Conv_21,Oui,Oui
mistralai,Conv-ij*,43,3,0,1,1,10,1,posséder,appartenir,Conv_21,Oui,Oui
mistralai,Conv-ij*,44,3,0,1,1,10,1,partir,avoir,Conv_21,Oui,Oui
mistralai,Conv-ij*,44,3,0,1,1,10,2,partir,avoir,Conv_21,Oui,Oui
mistralai,Conv-ij*,45,3,0,1,1,10,1,tenir,maintenir,Conv_21,Oui,Oui
mistralai,Conv-ij*,45,3,0,1,1,10,2,tenir,maintenir,Conv_21,Oui,Oui
mistralai,Conv-ij*,46,3,0,1,1,10,1,couvrir,se couvrir,Conv_21,Oui,Oui
mistralai,Conv-ij*,46,3,0,1,1,10,2,couvrir,se couvrir,Conv_21,Oui,Oui
mistralai,Conv-ij*,47,3,0,1,1,10,1,cause,résultat,Conv_21,Oui,Oui
mistralai,Conv-ij*,47,3,0,1,1,10,2,cause,résultat,Conv_21,Oui,Oui
mistralai,Conv-ij*,48,3,0,1,1,10,1,marcher,alimenter,Conv_21,Oui,Oui
mistralai,Conv-ij*,49,3,0,1,1,10,1,conduire,résulter,Conv_21,Oui,Oui
mistralai,Conv-ij*,50,3,0,1,1,10,1,encadrer,encadrer,Conv_32,Oui,Oui
mistralai,Conv-ij*,52,3,0,1,1,10,1,s’entêter,entêté,Able_1,Non,Oui
mistralai,Conv-ij*,53,3,0,1,1,10,1,général,généralement,Adv_0,Non,Oui
mistralai,Conv-ij*,53,3,0,1,1,10,2,général,généralement,Adv_0,Non,Oui
mistralai,Conv-ij*,54,3,0,1,1,10,1,politesse,avec politesse,Adv_1,Non,Oui
mistralai,Conv-ij*,55,3,0,1,1,10,1,inexact,exact,Anti,Non,Oui
mistralai,Conv-ij*,56,3,0,1,1,10,1,arrêter,démarrer,Anti,Non,Oui
mistralai,Conv-ij*,57,3,0,1,1,10,1,après-demain,avant-hier,Contr,Non,Oui
mistralai,Conv-ij*,58,3,0,1,1,10,1,lupin,graine,Gener,Non,Oui
mistralai,Conv-ij*,60,3,0,1,1,10,1,galère,bateau,Gener,Non,Oui
mistralai,Dérivation_nominale,2,1,0,1,1,10,1,nucléaire,noyau,S_0,Oui,Oui
mistralai,Dérivation_nominale,2,1,0,1,1,10,2,nucléaire,noyau,S_0,Oui,Oui
mistralai,Dérivation_nominale,3,1,0,1,1,10,1,ballet,ballet,S_1,Oui,Oui
mistralai,Dérivation_nominale,4,1,0,1,1,10,1,gingival,gencive,S_0,Oui,Oui
mistralai,Dérivation_nominale,5,1,0,1,1,10,1,plante,pied,S_1,Oui,Oui
mistralai,Dérivation_nominale,6,1,0,1,1,10,1,rockeur,rockeuse,S_0,Oui,Oui
mistralai,Dérivation_nominale,7,1,0,1,1,10,1,zébrer,zébrure,S_res,Oui,Oui
mistralai,Dérivation_nominale,8,1,0,1,1,10,1,frapper,frappe,S_0,Oui,Oui
mistralai,Dérivation_nominale,9,1,0,1,1,10,1,véhicule,chargement,S_2,Oui,Oui
mistralai,Dérivation_nominale,10,1,0,1,1,10,1,peindre,peinture,S_0,Oui,Oui
mistralai,Dérivation_nominale,10,1,0,1,1,10,2,peindre,peinture,S_0,Oui,Oui
mistralai,Dérivation_nominale,10,1,0,1,1,10,4,peindre,peinture,S_0,Oui,Oui
mistralai,Dérivation_nominale,10,1,0,1,1,10,5,peindre,peinture,S_0,Oui,Oui
mistralai,Dérivation_nominale,11,1,0,1,1,10,1,grâce,gracieusement,Adv_1,Non,Oui
mistralai,Dérivation_nominale,12,1,0,1,1,10,1,mi,note,Gener,Non,Oui
mistralai,Dérivation_nominale,13,1,0,1,1,10,1,orgueil,avec orgueil,Adv_1,Non,Oui
mistralai,Dérivation_nominale,14,1,0,1,1,10,1,situation,se situer,V_0,Non,Oui
mistralai,Dérivation_nominale,15,1,0,1,1,10,1,inspiration,inspirer,V_0,Non,Oui
mistralai,Dérivation_nominale,15,1,0,1,1,10,2,inspiration,inspirer,V_0,Non,Oui
mistralai,Dérivation_nominale,16,1,0,1,1,10,1,famille,familialement,Adv_0,Non,Oui
mistralai,Dérivation_nominale,17,1,0,1,1,10,1,corneille,oiseau,Gener,Non,Oui
mistralai,Dérivation_nominale,18,1,0,1,1,10,1,antérieur,postérieur,Conv_21,Non,Non
mistralai,Dérivation_nominale,19,1,0,1,1,10,1,botter les fesses,se botter les fesses,Result_2,Non,Oui
mistralai,Dérivation_nominale,20,1,0,1,1,10,1,intelligence,avec intelligence,Adv_1,Non,Oui
mistralai,S0,1,1,0,1,1,10,1,callipyge,callipyge,S_0,Oui,Oui
mistralai,S0,2,1,0,1,1,10,1,musical,musique,S_0,Oui,Oui
mistralai,S0,3,1,0,1,1,10,1,saint,saint,S_0,Oui,Oui
mistralai,S0,3,1,0,1,1,10,2,saint,saint,S_0,Oui,Oui
mistralai,S0,3,1,0,1,1,10,3,saint,saint,S_0,Oui,Oui
mistralai,S0,3,1,0,1,1,10,4,saint,saint,S_0,Oui,Oui
mistralai,S0,3,1,0,1,1,10,5,saint,saint,S_0,Oui,Oui
mistralai,S0,4,1,0,1,1,10,1,écouter,écoute,S_0,Oui,Oui
mistralai,S0,5,1,0,1,1,10,1,noir,noir,S_0,Oui,Oui
mistralai,S0,6,1,0,1,1,10,1,torrentiel,torrent,S_0,Oui,Oui
mistralai,S0,7,1,0,1,1,10,1,s’effondrer,effondrement,S_0,Oui,Oui
mistralai,S0,7,1,0,1,1,10,2,s’effondrer,effondrement,S_0,Oui,Oui
mistralai,S0,7,1,0,1,1,10,5,s’effondrer,effondrement,S_0,Oui,Oui
mistralai,S0,8,1,0,1,1,10,1,canadien,Canada,S_0,Oui,Oui
mistralai,S0,8,1,0,1,1,10,2,canadien,Canada,S_0,Oui,Oui
mistralai,S0,9,1,0,1,1,10,1,lyonnais,Lyon,S_0,Oui,Oui
mistralai,S0,10,1,0,1,1,10,1,hésiter,hésitation,S_0,Oui,Oui
mistralai,S0,10,1,0,1,1,10,2,hésiter,hésitation,S_0,Oui,Oui
mistralai,S0,11,1,0,1,1,10,1,coton,cotonnier,S_loc,Non,Oui
mistralai,S0,13,1,0,1,1,10,1,aimer,amoureuse,S_1,Non,Oui
mistralai,S0,14,1,0,1,1,10,1,sentir,nez,S_instr,Non,Oui
mistralai,S0,15,1,0,1,1,10,1,mécanicienne,outil,S_instr,Non,Oui
mistralai,S0,16,1,0,1,1,10,1,prêcher,sermon,S_instr,Non,Oui
mistralai,S0,16,1,0,1,1,10,2,prêcher,sermon,S_instr,Non,Oui
mistralai,S0,16,1,0,1,1,10,4,prêcher,sermon,S_instr,Non,Oui
mistralai,S0,16,1,0,1,1,10,5,prêcher,sermon,S_instr,Non,Oui
mistralai,S0,17,1,0,1,1,10,1,louer,locataire,S_3,Non,Oui
mistralai,S0,17,1,0,1,1,10,2,louer,locataire,S_3,Non,Oui
mistralai,S0,18,1,0,1,1,10,1,ramer,rame,S_instr,Non,Oui
mistralai,S0,19,1,0,1,1,10,1,vitrine,vitrine,S_loc,Non,Oui
mistralai,S0,20,1,0,1,1,10,1,voyager,autocar,S_instr,Non,Oui
mistralai,S0,21,2,0,1,1,10,1,callipyge,callipyge,S_0,Oui,Oui
mistralai,S0,22,2,0,1,1,10,1,musical,musique,S_0,Oui,Oui
mistralai,S0,23,2,0,1,1,10,1,saint,saint,S_0,Oui,Oui
mistralai,S0,23,2,0,1,1,10,2,saint,saint,S_0,Oui,Oui
mistralai,S0,24,2,0,1,1,10,1,écouter,écoute,S_0,Oui,Oui
mistralai,S0,24,2,0,1,1,10,2,écouter,écoute,S_0,Oui,Oui
mistralai,S0,25,2,0,1,1,10,1,noir,noir,S_0,Oui,Oui
mistralai,S0,26,2,0,1,1,10,1,torrentiel,torrent,S_0,Oui,Oui
mistralai,S0,27,2,0,1,1,10,1,s’effondrer,effondrement,S_0,Oui,Oui
mistralai,S0,28,2,0,1,1,10,1,canadien,Canada,S_0,Oui,Oui
mistralai,S0,29,2,0,1,1,10,1,lyonnais,Lyon,S_0,Oui,Oui
mistralai,S0,30,2,0,1,1,10,1,hésiter,hésitation,S_0,Oui,Oui
mistralai,S0,30,2,0,1,1,10,2,hésiter,hésitation,S_0,Oui,Oui
mistralai,S0,31,2,0,1,1,10,1,habileté,avec habileté,Adv_1,Non,Oui
mistralai,S0,32,2,0,1,1,10,1,visite,visiter,V_0,Non,Oui
mistralai,S0,32,2,0,1,1,10,2,visite,visiter,V_0,Non,Oui
mistralai,S0,33,2,0,1,1,10,1,testament,bénéficiaire,S_2,Non,Oui
mistralai,S0,34,2,0,1,1,10,1,bienheureuse,bienheureux,A_1,Non,Oui
mistralai,S0,35,2,0,1,1,10,1,hypermarché,clientèle,S_3,Non,Oui
mistralai,S0,36,2,0,1,1,10,1,tardif,tard,Adv_1,Non,Oui
mistralai,S0,37,2,0,1,1,10,1,se coucher,couchant,A_1,Non,Oui
mistralai,S0,39,2,0,1,1,10,1,tige,schmer,Syn,Non,Oui
mistralai,S0,40,2,0,1,1,10,1,terre,terrestre,A_0,Non,Oui
mistralai,N_dériv_ajout_de_sens,1,1,0,1,1,10,1,collège,collégienne,S_3,Oui,Oui
mistralai,N_dériv_ajout_de_sens,3,1,0,1,1,10,1,concevoir,conceptrice,S_1,Oui,Oui
mistralai,N_dériv_ajout_de_sens,4,1,0,1,1,10,1,cadavre,cercueil,S_loc,Oui,Oui
mistralai,N_dériv_ajout_de_sens,5,1,0,1,1,10,1,remuscler,muscle,S_2,Oui,Oui
mistralai,N_dériv_ajout_de_sens,6,1,0,1,1,10,1,corbeau,nid,S_loc,Oui,Oui
mistralai,N_dériv_ajout_de_sens,7,1,0,1,1,10,1,amateur,amatrice,S_1,Oui,Oui
mistralai,N_dériv_ajout_de_sens,8,1,0,1,1,10,1,malade,maladie,S_2,Oui,Oui
mistralai,N_dériv_ajout_de_sens,9,1,0,1,1,10,1,combat,sport de combat,S_3,Oui,Oui
mistralai,N_dériv_ajout_de_sens,10,1,0,1,1,10,1,déprimer,déprime,S_res,Oui,Oui
mistralai,N_dériv_ajout_de_sens,11,1,0,1,1,10,1,immobiliser,immobilisation,S_0,Non,Oui
mistralai,N_dériv_ajout_de_sens,12,1,0,1,1,10,1,innocemment,innocence,S_0,Non,Oui
mistralai,N_dériv_ajout_de_sens,15,1,0,1,1,10,1,hollandais,Hollande,S_0,Non,Oui
mistralai,N_dériv_ajout_de_sens,16,1,0,1,1,10,1,restructurer,restructuration,S_0,Non,Oui
mistralai,N_dériv_ajout_de_sens,17,1,0,1,1,10,1,s’évanouir,évanouissement,S_0,Non,Oui
mistralai,N_dériv_ajout_de_sens,18,1,0,1,1,10,1,clair,clair,S_0,Non,Oui
mistralai,N_dériv_ajout_de_sens,19,1,0,1,1,10,1,avancer,avancée,S_0,Non,Oui
mistralai,N_dériv_ajout_de_sens,21,2,0,1,1,10,1,collège,collégienne,S_3,Oui,Oui
mistralai,N_dériv_ajout_de_sens,22,2,0,1,1,10,1,ping-pong,ping-pong,S_instr,Oui,Oui
mistralai,N_dériv_ajout_de_sens,23,2,0,1,1,10,1,concevoir,conceptrice,S_1,Oui,Oui
mistralai,N_dériv_ajout_de_sens,24,2,0,1,1,10,1,cadavre,cercueil,S_loc,Oui,Oui
mistralai,N_dériv_ajout_de_sens,25,2,0,1,1,10,1,remuscler,muscle,S_2,Oui,Oui
mistralai,N_dériv_ajout_de_sens,26,2,0,1,1,10,1,corbeau,nid,S_loc,Oui,Oui
mistralai,N_dériv_ajout_de_sens,27,2,0,1,1,10,1,amateur,amatrice,S_1,Oui,Oui
mistralai,N_dériv_ajout_de_sens,28,2,0,1,1,10,1,malade,maladie,S_2,Oui,Oui
mistralai,N_dériv_ajout_de_sens,29,2,0,1,1,10,1,combat,sport de combat,S_3,Oui,Oui
mistralai,N_dériv_ajout_de_sens,30,2,0,1,1,10,1,déprimer,déprime,S_res,Oui,Oui
mistralai,N_dériv_ajout_de_sens,31,2,0,1,1,10,1,nippon,japonais,Syn,Non,Oui
mistralai,N_dériv_ajout_de_sens,31,2,0,1,1,10,2,nippon,japonais,Syn,Non,Oui
mistralai,N_dériv_ajout_de_sens,32,2,0,1,1,10,1,malhonnêteté,malhonnête,A_1,Non,Oui
mistralai,N_dériv_ajout_de_sens,33,2,0,1,1,10,1,chaotique,chaos,S_0,Non,Oui
mistralai,N_dériv_ajout_de_sens,34,2,0,1,1,10,1,résister,résistance,S_0,Non,Oui
mistralai,N_dériv_ajout_de_sens,35,2,0,1,1,10,1,souple,souplement,Adv_0,Non,Oui
mistralai,N_dériv_ajout_de_sens,37,2,0,1,1,10,1,franchise,franchement,Adv_1,Non,Oui
mistralai,N_dériv_ajout_de_sens,38,2,0,1,1,10,1,annulation,annuler,V_0,Non,Oui
mistralai,N_dériv_ajout_de_sens,39,2,0,1,1,10,1,prénommer,se prénommer,Result_2,Non,Oui
mistralai,N_dériv_ajout_de_sens,40,2,0,1,1,10,1,fils,filialement,Adv_0,Non,Oui
mistralai,S_i,1,1,0,1,1,10,1,automobile,véhicule,S_2,Oui,Oui
mistralai,S_i,2,1,0,1,1,10,1,service,cliente,S_2,Oui,Oui
mistralai,S_i,3,1,0,1,1,10,1,pâtisserie,cliente,S_3,Oui,Oui
