model,target,question_id,scope_id,kw_context,vl_propform,justify,k-shot,repeat_num,q_kw,q_vl,q_lf,expected,response
Qwen,Subst_sens_similaire,37,2,0,1,1,10,3,bien,mal,Anti,Non,Non
Qwen,Subst_sens_similaire,37,2,0,1,1,10,4,bien,mal,Anti,Non,Non
Qwen,Subst_sens_similaire,37,2,0,1,1,10,5,bien,mal,Anti,Non,Non
Qwen,Subst_sens_similaire,38,2,0,1,1,10,1,exécuter,exécuté,A_2,Non,Non
Qwen,Subst_sens_similaire,38,2,0,1,1,10,2,exécuter,exécuté,A_2,Non,Non
Qwen,Subst_sens_similaire,38,2,0,1,1,10,3,exécuter,exécuté,A_2,Non,Non
Qwen,Subst_sens_similaire,38,2,0,1,1,10,4,exécuter,exécuté,A_2,Non,Non
Qwen,Subst_sens_similaire,38,2,0,1,1,10,5,exécuter,exécuté,A_2,Non,Non
Qwen,Subst_sens_similaire,39,2,0,1,1,10,1,sensible,sensible,Conv_21,Non,Non
Qwen,Subst_sens_similaire,39,2,0,1,1,10,2,sensible,sensible,Conv_21,Non,Non
Qwen,Subst_sens_similaire,39,2,0,1,1,10,3,sensible,sensible,Conv_21,Non,Non
Qwen,Subst_sens_similaire,39,2,0,1,1,10,4,sensible,sensible,Conv_21,Non,Non
Qwen,Subst_sens_similaire,39,2,0,1,1,10,5,sensible,sensible,Conv_21,Non,Non
Qwen,Subst_sens_similaire,40,2,0,1,1,10,1,cession,céder,V_0,Non,Non
Qwen,Subst_sens_similaire,40,2,0,1,1,10,2,cession,céder,V_0,Non,Non
Qwen,Subst_sens_similaire,40,2,0,1,1,10,3,cession,céder,V_0,Non,Non
Qwen,Subst_sens_similaire,40,2,0,1,1,10,4,cession,céder,V_0,Non,Non
Qwen,Subst_sens_similaire,40,2,0,1,1,10,5,cession,céder,V_0,Non,Non
Qwen,Syn,1,1,0,1,1,10,1,nombre,chiffre,Syn,Oui,Non
Qwen,Syn,1,1,0,1,1,10,2,nombre,chiffre,Syn,Oui,Non
Qwen,Syn,1,1,0,1,1,10,3,nombre,chiffre,Syn,Oui,Non
Qwen,Syn,1,1,0,1,1,10,4,nombre,chiffre,Syn,Oui,Non
Qwen,Syn,1,1,0,1,1,10,5,nombre,chiffre,Syn,Oui,Non
Qwen,Syn,2,1,0,1,1,10,1,e-mail,adresse e-mail,Syn,Oui,Non
Qwen,Syn,2,1,0,1,1,10,2,e-mail,adresse e-mail,Syn,Oui,Non
Qwen,Syn,2,1,0,1,1,10,3,e-mail,adresse e-mail,Syn,Oui,Non
Qwen,Syn,2,1,0,1,1,10,4,e-mail,adresse e-mail,Syn,Oui,Non
Qwen,Syn,2,1,0,1,1,10,5,e-mail,adresse e-mail,Syn,Oui,Non
Qwen,Syn,3,1,0,1,1,10,1,s’enlaidir,enlaidir,Syn,Oui,Non
Qwen,Syn,3,1,0,1,1,10,2,s’enlaidir,enlaidir,Syn,Oui,Non
Qwen,Syn,3,1,0,1,1,10,3,s’enlaidir,enlaidir,Syn,Oui,Non
Qwen,Syn,3,1,0,1,1,10,4,s’enlaidir,enlaidir,Syn,Oui,Non
Qwen,Syn,3,1,0,1,1,10,5,s’enlaidir,enlaidir,Syn,Oui,Non
Qwen,Syn,4,1,0,1,1,10,1,planquer,dissimuler,Syn,Oui,Oui
Qwen,Syn,4,1,0,1,1,10,2,planquer,dissimuler,Syn,Oui,Oui
Qwen,Syn,4,1,0,1,1,10,3,planquer,dissimuler,Syn,Oui,Oui
Qwen,Syn,4,1,0,1,1,10,4,planquer,dissimuler,Syn,Oui,Oui
Qwen,Syn,4,1,0,1,1,10,5,planquer,dissimuler,Syn,Oui,Oui
Qwen,Syn,5,1,0,1,1,10,1,bachot,bac,Syn,Oui,Oui
Qwen,Syn,5,1,0,1,1,10,2,bachot,bac,Syn,Oui,Oui
Qwen,Syn,5,1,0,1,1,10,3,bachot,bac,Syn,Oui,Oui
Qwen,Syn,5,1,0,1,1,10,4,bachot,bac,Syn,Oui,Oui
Qwen,Syn,5,1,0,1,1,10,5,bachot,bac,Syn,Oui,Oui
Qwen,Syn,6,1,0,1,1,10,1,aspirateur,aspi,Syn,Oui,Oui
Qwen,Syn,6,1,0,1,1,10,2,aspirateur,aspi,Syn,Oui,Oui
Qwen,Syn,6,1,0,1,1,10,3,aspirateur,aspi,Syn,Oui,Oui
Qwen,Syn,6,1,0,1,1,10,4,aspirateur,aspi,Syn,Oui,Oui
Qwen,Syn,6,1,0,1,1,10,5,aspirateur,aspi,Syn,Oui,Oui
Qwen,Syn,7,1,0,1,1,10,1,à fond les manettes,à fond,Syn,Oui,Non
Qwen,Syn,7,1,0,1,1,10,2,à fond les manettes,à fond,Syn,Oui,Non
Qwen,Syn,7,1,0,1,1,10,3,à fond les manettes,à fond,Syn,Oui,Non
Qwen,Syn,7,1,0,1,1,10,4,à fond les manettes,à fond,Syn,Oui,Non
Qwen,Syn,7,1,0,1,1,10,5,à fond les manettes,à fond,Syn,Oui,Non
Qwen,Syn,8,1,0,1,1,10,1,pied,arpion,Syn,Oui,Non
Qwen,Syn,8,1,0,1,1,10,2,pied,arpion,Syn,Oui,Non
Qwen,Syn,8,1,0,1,1,10,3,pied,arpion,Syn,Oui,Non
Qwen,Syn,8,1,0,1,1,10,4,pied,arpion,Syn,Oui,Non
Qwen,Syn,8,1,0,1,1,10,5,pied,arpion,Syn,Oui,Non
Qwen,Syn,9,1,0,1,1,10,1,bon-papa,grand-père,Syn,Oui,Non
Qwen,Syn,9,1,0,1,1,10,2,bon-papa,grand-père,Syn,Oui,Non
Qwen,Syn,9,1,0,1,1,10,3,bon-papa,grand-père,Syn,Oui,Non
Qwen,Syn,9,1,0,1,1,10,4,bon-papa,grand-père,Syn,Oui,Non
Qwen,Syn,9,1,0,1,1,10,5,bon-papa,grand-père,Syn,Oui,Non
Qwen,Syn,10,1,0,1,1,10,1,ballon rond,football,Syn,Oui,Non
Qwen,Syn,10,1,0,1,1,10,2,ballon rond,football,Syn,Oui,Non
Qwen,Syn,10,1,0,1,1,10,3,ballon rond,football,Syn,Oui,Non
Qwen,Syn,10,1,0,1,1,10,4,ballon rond,football,Syn,Oui,Non
Qwen,Syn,10,1,0,1,1,10,5,ballon rond,football,Syn,Oui,Non
Qwen,Syn,11,1,0,1,1,10,1,reprocher,blâmer,Conv_32,Non,Non
Qwen,Syn,11,1,0,1,1,10,2,reprocher,blâmer,Conv_32,Non,Non
Qwen,Syn,11,1,0,1,1,10,3,reprocher,blâmer,Conv_32,Non,Non
Qwen,Syn,11,1,0,1,1,10,4,reprocher,blâmer,Conv_32,Non,Non
Qwen,Syn,11,1,0,1,1,10,5,reprocher,blâmer,Conv_32,Non,Non
Qwen,Syn,12,1,0,1,1,10,1,manquer,manquer,Conv_21,Non,Non
Qwen,Syn,12,1,0,1,1,10,2,manquer,manquer,Conv_21,Non,Non
Qwen,Syn,12,1,0,1,1,10,3,manquer,manquer,Conv_21,Non,Non
Qwen,Syn,12,1,0,1,1,10,4,manquer,manquer,Conv_21,Non,Non
Qwen,Syn,12,1,0,1,1,10,5,manquer,manquer,Conv_21,Non,Non
Qwen,Syn,13,1,0,1,1,10,1,ver,espèce,Gener,Non,Non
Qwen,Syn,13,1,0,1,1,10,2,ver,espèce,Gener,Non,Non
Qwen,Syn,13,1,0,1,1,10,3,ver,espèce,Gener,Non,Non
Qwen,Syn,13,1,0,1,1,10,4,ver,espèce,Gener,Non,Non
Qwen,Syn,13,1,0,1,1,10,5,ver,espèce,Gener,Non,Non
Qwen,Syn,14,1,0,1,1,10,1,sprinter,athlète,Gener,Non,Non
Qwen,Syn,14,1,0,1,1,10,2,sprinter,athlète,Gener,Non,Non
Qwen,Syn,14,1,0,1,1,10,3,sprinter,athlète,Gener,Non,Non
Qwen,Syn,14,1,0,1,1,10,4,sprinter,athlète,Gener,Non,Non
Qwen,Syn,14,1,0,1,1,10,5,sprinter,athlète,Gener,Non,Non
Qwen,Syn,15,1,0,1,1,10,1,front,partie du corps,Gener,Non,Non
Qwen,Syn,15,1,0,1,1,10,2,front,partie du corps,Gener,Non,Non
Qwen,Syn,15,1,0,1,1,10,3,front,partie du corps,Gener,Non,Non
Qwen,Syn,15,1,0,1,1,10,4,front,partie du corps,Gener,Non,Non
Qwen,Syn,15,1,0,1,1,10,5,front,partie du corps,Gener,Non,Non
Qwen,Syn,16,1,0,1,1,10,1,F7,habitation,Gener,Non,Non
Qwen,Syn,16,1,0,1,1,10,2,F7,habitation,Gener,Non,Non
Qwen,Syn,16,1,0,1,1,10,3,F7,habitation,Gener,Non,Non
Qwen,Syn,16,1,0,1,1,10,4,F7,habitation,Gener,Non,Non
Qwen,Syn,16,1,0,1,1,10,5,F7,habitation,Gener,Non,Non
Qwen,Syn,17,1,0,1,1,10,1,se coucher,coucher,Conv_21,Non,Non
Qwen,Syn,17,1,0,1,1,10,2,se coucher,coucher,Conv_21,Non,Non
Qwen,Syn,17,1,0,1,1,10,3,se coucher,coucher,Conv_21,Non,Non
Qwen,Syn,17,1,0,1,1,10,4,se coucher,coucher,Conv_21,Non,Non
Qwen,Syn,17,1,0,1,1,10,5,se coucher,coucher,Conv_21,Non,Non
Qwen,Syn,18,1,0,1,1,10,1,uniforme,tenue,Gener,Non,Non
Qwen,Syn,18,1,0,1,1,10,2,uniforme,tenue,Gener,Non,Non
Qwen,Syn,18,1,0,1,1,10,3,uniforme,tenue,Gener,Non,Non
Qwen,Syn,18,1,0,1,1,10,4,uniforme,tenue,Gener,Non,Non
Qwen,Syn,18,1,0,1,1,10,5,uniforme,tenue,Gener,Non,Non
Qwen,Syn,19,1,0,1,1,10,1,cercueil,boisson alcoolisée,Gener,Non,Non
Qwen,Syn,19,1,0,1,1,10,2,cercueil,boisson alcoolisée,Gener,Non,Non
Qwen,Syn,19,1,0,1,1,10,3,cercueil,boisson alcoolisée,Gener,Non,Non
Qwen,Syn,19,1,0,1,1,10,4,cercueil,boisson alcoolisée,Gener,Non,Non
Qwen,Syn,19,1,0,1,1,10,5,cercueil,boisson alcoolisée,Gener,Non,Non
Qwen,Syn,20,1,0,1,1,10,1,appartenir,posséder,Conv_21,Non,Non
Qwen,Syn,20,1,0,1,1,10,2,appartenir,posséder,Conv_21,Non,Non
Qwen,Syn,20,1,0,1,1,10,3,appartenir,posséder,Conv_21,Non,Non
Qwen,Syn,20,1,0,1,1,10,4,appartenir,posséder,Conv_21,Non,Non
Qwen,Syn,20,1,0,1,1,10,5,appartenir,posséder,Conv_21,Non,Non
Qwen,Syn,21,2,0,1,1,10,1,nombre,chiffre,Syn,Oui,Non
Qwen,Syn,21,2,0,1,1,10,2,nombre,chiffre,Syn,Oui,Non
Qwen,Syn,21,2,0,1,1,10,3,nombre,chiffre,Syn,Oui,Non
Qwen,Syn,21,2,0,1,1,10,4,nombre,chiffre,Syn,Oui,Non
Qwen,Syn,21,2,0,1,1,10,5,nombre,chiffre,Syn,Oui,Non
Qwen,Syn,22,2,0,1,1,10,1,e-mail,adresse e-mail,Syn,Oui,Non
Qwen,Syn,22,2,0,1,1,10,2,e-mail,adresse e-mail,Syn,Oui,Non
Qwen,Syn,22,2,0,1,1,10,3,e-mail,adresse e-mail,Syn,Oui,Non
Qwen,Syn,22,2,0,1,1,10,4,e-mail,adresse e-mail,Syn,Oui,Non
Qwen,Syn,22,2,0,1,1,10,5,e-mail,adresse e-mail,Syn,Oui,Non
Qwen,Syn,23,2,0,1,1,10,1,s’enlaidir,enlaidir,Syn,Oui,Non
Qwen,Syn,23,2,0,1,1,10,2,s’enlaidir,enlaidir,Syn,Oui,Non
Qwen,Syn,23,2,0,1,1,10,3,s’enlaidir,enlaidir,Syn,Oui,Non
Qwen,Syn,23,2,0,1,1,10,4,s’enlaidir,enlaidir,Syn,Oui,Non
Qwen,Syn,23,2,0,1,1,10,5,s’enlaidir,enlaidir,Syn,Oui,Non
Qwen,Syn,24,2,0,1,1,10,1,planquer,dissimuler,Syn,Oui,Oui
Qwen,Syn,24,2,0,1,1,10,2,planquer,dissimuler,Syn,Oui,Oui
Qwen,Syn,24,2,0,1,1,10,3,planquer,dissimuler,Syn,Oui,Oui
Qwen,Syn,24,2,0,1,1,10,4,planquer,dissimuler,Syn,Oui,Oui
Qwen,Syn,24,2,0,1,1,10,5,planquer,dissimuler,Syn,Oui,Oui
Qwen,Syn,25,2,0,1,1,10,1,bachot,bac,Syn,Oui,Oui
Qwen,Syn,25,2,0,1,1,10,2,bachot,bac,Syn,Oui,Oui
Qwen,Syn,25,2,0,1,1,10,3,bachot,bac,Syn,Oui,Oui
Qwen,Syn,25,2,0,1,1,10,4,bachot,bac,Syn,Oui,Oui
Qwen,Syn,25,2,0,1,1,10,5,bachot,bac,Syn,Oui,Oui
Qwen,Syn,26,2,0,1,1,10,1,aspirateur,aspi,Syn,Oui,Oui
Qwen,Syn,26,2,0,1,1,10,2,aspirateur,aspi,Syn,Oui,Oui
Qwen,Syn,26,2,0,1,1,10,3,aspirateur,aspi,Syn,Oui,Oui
Qwen,Syn,26,2,0,1,1,10,4,aspirateur,aspi,Syn,Oui,Oui
Qwen,Syn,26,2,0,1,1,10,5,aspirateur,aspi,Syn,Oui,Oui
Qwen,Syn,27,2,0,1,1,10,1,à fond les manettes,à fond,Syn,Oui,Non
Qwen,Syn,27,2,0,1,1,10,2,à fond les manettes,à fond,Syn,Oui,Non
Qwen,Syn,27,2,0,1,1,10,3,à fond les manettes,à fond,Syn,Oui,Non
Qwen,Syn,27,2,0,1,1,10,4,à fond les manettes,à fond,Syn,Oui,Non
Qwen,Syn,27,2,0,1,1,10,5,à fond les manettes,à fond,Syn,Oui,Non
Qwen,Syn,28,2,0,1,1,10,1,pied,arpion,Syn,Oui,Non
Qwen,Syn,28,2,0,1,1,10,2,pied,arpion,Syn,Oui,Non
Qwen,Syn,28,2,0,1,1,10,3,pied,arpion,Syn,Oui,Non
Qwen,Syn,28,2,0,1,1,10,4,pied,arpion,Syn,Oui,Non
Qwen,Syn,28,2,0,1,1,10,5,pied,arpion,Syn,Oui,Non
Qwen,Syn,29,2,0,1,1,10,1,bon-papa,grand-père,Syn,Oui,Non
Qwen,Syn,29,2,0,1,1,10,2,bon-papa,grand-père,Syn,Oui,Non
Qwen,Syn,29,2,0,1,1,10,3,bon-papa,grand-père,Syn,Oui,Non
Qwen,Syn,29,2,0,1,1,10,4,bon-papa,grand-père,Syn,Oui,Non
Qwen,Syn,29,2,0,1,1,10,5,bon-papa,grand-père,Syn,Oui,Non
Qwen,Syn,30,2,0,1,1,10,1,ballon rond,football,Syn,Oui,Non
Qwen,Syn,30,2,0,1,1,10,2,ballon rond,football,Syn,Oui,Non
Qwen,Syn,30,2,0,1,1,10,3,ballon rond,football,Syn,Oui,Non
Qwen,Syn,30,2,0,1,1,10,4,ballon rond,football,Syn,Oui,Non
Qwen,Syn,30,2,0,1,1,10,5,ballon rond,football,Syn,Oui,Non
Qwen,Syn,31,2,0,1,1,10,1,tenir à cœur,tenir à cœur,Conv_21,Non,Non
Qwen,Syn,31,2,0,1,1,10,2,tenir à cœur,tenir à cœur,Conv_21,Non,Non
Qwen,Syn,31,2,0,1,1,10,3,tenir à cœur,tenir à cœur,Conv_21,Non,Non
Qwen,Syn,31,2,0,1,1,10,4,tenir à cœur,tenir à cœur,Conv_21,Non,Non
Qwen,Syn,31,2,0,1,1,10,5,tenir à cœur,tenir à cœur,Conv_21,Non,Non
Qwen,Syn,32,2,0,1,1,10,1,tenir à cœur,tenir à cœur,Conv_21,Non,Non
Qwen,Syn,32,2,0,1,1,10,2,tenir à cœur,tenir à cœur,Conv_21,Non,Non
Qwen,Syn,32,2,0,1,1,10,3,tenir à cœur,tenir à cœur,Conv_21,Non,Non
Qwen,Syn,32,2,0,1,1,10,4,tenir à cœur,tenir à cœur,Conv_21,Non,Non
Qwen,Syn,32,2,0,1,1,10,5,tenir à cœur,tenir à cœur,Conv_21,Non,Non
Qwen,Syn,33,2,0,1,1,10,1,cyclomoteur,deux-roues,Gener,Non,Oui
Qwen,Syn,33,2,0,1,1,10,2,cyclomoteur,deux-roues,Gener,Non,Oui
Qwen,Syn,33,2,0,1,1,10,3,cyclomoteur,deux-roues,Gener,Non,Oui
Qwen,Syn,33,2,0,1,1,10,4,cyclomoteur,deux-roues,Gener,Non,Oui
Qwen,Syn,33,2,0,1,1,10,5,cyclomoteur,deux-roues,Gener,Non,Oui
Qwen,Syn,34,2,0,1,1,10,1,respecter,respecter,Conv_32,Non,Non
Qwen,Syn,34,2,0,1,1,10,2,respecter,respecter,Conv_32,Non,Non
Qwen,Syn,34,2,0,1,1,10,3,respecter,respecter,Conv_32,Non,Non
Qwen,Syn,34,2,0,1,1,10,4,respecter,respecter,Conv_32,Non,Non
Qwen,Syn,34,2,0,1,1,10,5,respecter,respecter,Conv_32,Non,Non
Qwen,Syn,35,2,0,1,1,10,1,accueillir,se trouver,Conv_21,Non,Non
Qwen,Syn,35,2,0,1,1,10,2,accueillir,se trouver,Conv_21,Non,Non
Qwen,Syn,35,2,0,1,1,10,3,accueillir,se trouver,Conv_21,Non,Non
Qwen,Syn,35,2,0,1,1,10,4,accueillir,se trouver,Conv_21,Non,Non
Qwen,Syn,35,2,0,1,1,10,5,accueillir,se trouver,Conv_21,Non,Non
Qwen,Syn,36,2,0,1,1,10,1,irréconciliable,réconciliable,Anti,Non,Non
Qwen,Syn,36,2,0,1,1,10,2,irréconciliable,réconciliable,Anti,Non,Non
Qwen,Syn,36,2,0,1,1,10,3,irréconciliable,réconciliable,Anti,Non,Non
Qwen,Syn,36,2,0,1,1,10,4,irréconciliable,réconciliable,Anti,Non,Non
Qwen,Syn,36,2,0,1,1,10,5,irréconciliable,réconciliable,Anti,Non,Non
Qwen,Syn,37,2,0,1,1,10,1,volubilis,plante,Gener,Non,Non
Qwen,Syn,37,2,0,1,1,10,2,volubilis,plante,Gener,Non,Non
Qwen,Syn,37,2,0,1,1,10,3,volubilis,plante,Gener,Non,Non
Qwen,Syn,37,2,0,1,1,10,4,volubilis,plante,Gener,Non,Non
Qwen,Syn,37,2,0,1,1,10,5,volubilis,plante,Gener,Non,Non
Qwen,Syn,38,2,0,1,1,10,1,ne pas se faire que des amis,ne pas se faire que des ennemis,Anti,Non,Non
Qwen,Syn,38,2,0,1,1,10,2,ne pas se faire que des amis,ne pas se faire que des ennemis,Anti,Non,Non
Qwen,Syn,38,2,0,1,1,10,3,ne pas se faire que des amis,ne pas se faire que des ennemis,Anti,Non,Non
Qwen,Syn,38,2,0,1,1,10,4,ne pas se faire que des amis,ne pas se faire que des ennemis,Anti,Non,Non
Qwen,Syn,38,2,0,1,1,10,5,ne pas se faire que des amis,ne pas se faire que des ennemis,Anti,Non,Non
Qwen,Syn,39,2,0,1,1,10,1,sapin,moyen de transport,Gener,Non,Non
Qwen,Syn,39,2,0,1,1,10,2,sapin,moyen de transport,Gener,Non,Non
Qwen,Syn,39,2,0,1,1,10,3,sapin,moyen de transport,Gener,Non,Non
Qwen,Syn,39,2,0,1,1,10,4,sapin,moyen de transport,Gener,Non,Non
Qwen,Syn,39,2,0,1,1,10,5,sapin,moyen de transport,Gener,Non,Non
Qwen,Syn,40,2,0,1,1,10,1,brownie,gâteau,Gener,Non,Non
Qwen,Syn,40,2,0,1,1,10,2,brownie,gâteau,Gener,Non,Non
Qwen,Syn,40,2,0,1,1,10,3,brownie,gâteau,Gener,Non,Non
Qwen,Syn,40,2,0,1,1,10,4,brownie,gâteau,Gener,Non,Non
Qwen,Syn,40,2,0,1,1,10,5,brownie,gâteau,Gener,Non,Non
Qwen,Syn,41,3,0,1,1,10,1,nombre,chiffre,Syn,Oui,Non
Qwen,Syn,41,3,0,1,1,10,2,nombre,chiffre,Syn,Oui,Non
Qwen,Syn,41,3,0,1,1,10,3,nombre,chiffre,Syn,Oui,Non
Qwen,Syn,41,3,0,1,1,10,4,nombre,chiffre,Syn,Oui,Non
Qwen,Syn,41,3,0,1,1,10,5,nombre,chiffre,Syn,Oui,Non
Qwen,Syn,42,3,0,1,1,10,1,e-mail,adresse e-mail,Syn,Oui,Non
Qwen,Syn,42,3,0,1,1,10,2,e-mail,adresse e-mail,Syn,Oui,Non
Qwen,Syn,42,3,0,1,1,10,3,e-mail,adresse e-mail,Syn,Oui,Non
Qwen,Syn,42,3,0,1,1,10,4,e-mail,adresse e-mail,Syn,Oui,Non
Qwen,Syn,42,3,0,1,1,10,5,e-mail,adresse e-mail,Syn,Oui,Non
Qwen,Syn,43,3,0,1,1,10,1,s’enlaidir,enlaidir,Syn,Oui,Non
Qwen,Syn,43,3,0,1,1,10,2,s’enlaidir,enlaidir,Syn,Oui,Non
Qwen,Syn,43,3,0,1,1,10,3,s’enlaidir,enlaidir,Syn,Oui,Non
Qwen,Syn,43,3,0,1,1,10,4,s’enlaidir,enlaidir,Syn,Oui,Non
Qwen,Syn,43,3,0,1,1,10,5,s’enlaidir,enlaidir,Syn,Oui,Non
Qwen,Syn,44,3,0,1,1,10,1,planquer,dissimuler,Syn,Oui,Oui
Qwen,Syn,44,3,0,1,1,10,2,planquer,dissimuler,Syn,Oui,Oui
Qwen,Syn,44,3,0,1,1,10,3,planquer,dissimuler,Syn,Oui,Oui
Qwen,Syn,44,3,0,1,1,10,4,planquer,dissimuler,Syn,Oui,Oui
Qwen,Syn,44,3,0,1,1,10,5,planquer,dissimuler,Syn,Oui,Oui
Qwen,Syn,45,3,0,1,1,10,1,bachot,bac,Syn,Oui,Oui
Qwen,Syn,45,3,0,1,1,10,2,bachot,bac,Syn,Oui,Oui
Qwen,Syn,45,3,0,1,1,10,3,bachot,bac,Syn,Oui,Oui
Qwen,Syn,45,3,0,1,1,10,4,bachot,bac,Syn,Oui,Oui
Qwen,Syn,45,3,0,1,1,10,5,bachot,bac,Syn,Oui,Oui
Qwen,Syn,46,3,0,1,1,10,1,aspirateur,aspi,Syn,Oui,Non
Qwen,Syn,46,3,0,1,1,10,2,aspirateur,aspi,Syn,Oui,Oui
Qwen,Syn,46,3,0,1,1,10,3,aspirateur,aspi,Syn,Oui,Non
Qwen,Syn,46,3,0,1,1,10,4,aspirateur,aspi,Syn,Oui,Non
Qwen,Syn,46,3,0,1,1,10,5,aspirateur,aspi,Syn,Oui,Oui
Qwen,Syn,47,3,0,1,1,10,1,à fond les manettes,à fond,Syn,Oui,Non
Qwen,Syn,47,3,0,1,1,10,2,à fond les manettes,à fond,Syn,Oui,Non
Qwen,Syn,47,3,0,1,1,10,3,à fond les manettes,à fond,Syn,Oui,Non
Qwen,Syn,47,3,0,1,1,10,4,à fond les manettes,à fond,Syn,Oui,Non
Qwen,Syn,47,3,0,1,1,10,5,à fond les manettes,à fond,Syn,Oui,Non
Qwen,Syn,48,3,0,1,1,10,1,pied,arpion,Syn,Oui,Non
Qwen,Syn,48,3,0,1,1,10,2,pied,arpion,Syn,Oui,Non
Qwen,Syn,48,3,0,1,1,10,3,pied,arpion,Syn,Oui,Non
Qwen,Syn,48,3,0,1,1,10,4,pied,arpion,Syn,Oui,Non
Qwen,Syn,48,3,0,1,1,10,5,pied,arpion,Syn,Oui,Non
Qwen,Syn,49,3,0,1,1,10,1,bon-papa,grand-père,Syn,Oui,Non
Qwen,Syn,49,3,0,1,1,10,2,bon-papa,grand-père,Syn,Oui,Non
Qwen,Syn,49,3,0,1,1,10,3,bon-papa,grand-père,Syn,Oui,Non
Qwen,Syn,49,3,0,1,1,10,4,bon-papa,grand-père,Syn,Oui,Non
Qwen,Syn,49,3,0,1,1,10,5,bon-papa,grand-père,Syn,Oui,Non
Qwen,Syn,50,3,0,1,1,10,1,ballon rond,football,Syn,Oui,Non
Qwen,Syn,50,3,0,1,1,10,2,ballon rond,football,Syn,Oui,Non
Qwen,Syn,50,3,0,1,1,10,3,ballon rond,football,Syn,Oui,Non
Qwen,Syn,50,3,0,1,1,10,4,ballon rond,football,Syn,Oui,Non
Qwen,Syn,50,3,0,1,1,10,5,ballon rond,football,Syn,Oui,Non
Qwen,Syn,51,3,0,1,1,10,1,dent,garni,A_1,Non,Non
Qwen,Syn,51,3,0,1,1,10,2,dent,garni,A_1,Non,Non
Qwen,Syn,51,3,0,1,1,10,3,dent,garni,A_1,Non,Non
Qwen,Syn,51,3,0,1,1,10,4,dent,garni,A_1,Non,Non
Qwen,Syn,51,3,0,1,1,10,5,dent,garni,A_1,Non,Non
Qwen,Syn,52,3,0,1,1,10,1,se désespérer,désespérer,Conv_21,Non,Non
Qwen,Syn,52,3,0,1,1,10,2,se désespérer,désespérer,Conv_21,Non,Non
Qwen,Syn,52,3,0,1,1,10,3,se désespérer,désespérer,Conv_21,Non,Non
Qwen,Syn,52,3,0,1,1,10,4,se désespérer,désespérer,Conv_21,Non,Non
Qwen,Syn,52,3,0,1,1,10,5,se désespérer,désespérer,Conv_21,Non,Non
Qwen,Syn,53,3,0,1,1,10,1,sourire,sourire,S_0,Non,Non
Qwen,Syn,53,3,0,1,1,10,2,sourire,sourire,S_0,Non,Non
Qwen,Syn,53,3,0,1,1,10,3,sourire,sourire,S_0,Non,Non
Qwen,Syn,53,3,0,1,1,10,4,sourire,sourire,S_0,Non,Non
Qwen,Syn,53,3,0,1,1,10,5,sourire,sourire,S_0,Non,Non
Qwen,Syn,54,3,0,1,1,10,1,emprunter,prêter,Conv_321,Non,Non
Qwen,Syn,54,3,0,1,1,10,2,emprunter,prêter,Conv_321,Non,Non
Qwen,Syn,54,3,0,1,1,10,3,emprunter,prêter,Conv_321,Non,Non
Qwen,Syn,54,3,0,1,1,10,4,emprunter,prêter,Conv_321,Non,Non
Qwen,Syn,54,3,0,1,1,10,5,emprunter,prêter,Conv_321,Non,Non
Qwen,Syn,55,3,0,1,1,10,1,déprimer,déprimé,A_2,Non,Non
Qwen,Syn,55,3,0,1,1,10,2,déprimer,déprimé,A_2,Non,Non
Qwen,Syn,55,3,0,1,1,10,3,déprimer,déprimé,A_2,Non,Non
Qwen,Syn,55,3,0,1,1,10,4,déprimer,déprimé,A_2,Non,Non
Qwen,Syn,55,3,0,1,1,10,5,déprimer,déprimé,A_2,Non,Non
Qwen,Syn,56,3,0,1,1,10,1,couleur,sous les couleurs,A_2,Non,Non
Qwen,Syn,56,3,0,1,1,10,2,couleur,sous les couleurs,A_2,Non,Non
Qwen,Syn,56,3,0,1,1,10,3,couleur,sous les couleurs,A_2,Non,Non
Qwen,Syn,56,3,0,1,1,10,4,couleur,sous les couleurs,A_2,Non,Non
Qwen,Syn,56,3,0,1,1,10,5,couleur,sous les couleurs,A_2,Non,Non
Qwen,Syn,57,3,0,1,1,10,1,ébahir,s’ébahir,Conv_21,Non,Non
Qwen,Syn,57,3,0,1,1,10,2,ébahir,s’ébahir,Conv_21,Non,Non
Qwen,Syn,57,3,0,1,1,10,3,ébahir,s’ébahir,Conv_21,Non,Non
Qwen,Syn,57,3,0,1,1,10,4,ébahir,s’ébahir,Conv_21,Non,Non
Qwen,Syn,57,3,0,1,1,10,5,ébahir,s’ébahir,Conv_21,Non,Non
Qwen,Syn,58,3,0,1,1,10,1,table,meuble,Gener,Non,Non
Qwen,Syn,58,3,0,1,1,10,2,table,meuble,Gener,Non,Non
Qwen,Syn,58,3,0,1,1,10,3,table,meuble,Gener,Non,Non
Qwen,Syn,58,3,0,1,1,10,4,table,meuble,Gener,Non,Non
Qwen,Syn,58,3,0,1,1,10,5,table,meuble,Gener,Non,Non
Qwen,Syn,59,3,0,1,1,10,1,sainteté,saintement,Adv_0,Non,Non
Qwen,Syn,59,3,0,1,1,10,2,sainteté,saintement,Adv_0,Non,Non
Qwen,Syn,59,3,0,1,1,10,3,sainteté,saintement,Adv_0,Non,Non
Qwen,Syn,59,3,0,1,1,10,4,sainteté,saintement,Adv_0,Non,Non
