model,target,question_id,scope_id,kw_context,vl_propform,justify,k-shot,repeat_num,q_kw,q_vl,q_lf,expected,response
meta-llama,Syn,19,1,0,1,1,10,2,cercueil,boisson alcoolisée,Gener,Non,Oui
meta-llama,Syn,19,1,0,1,1,10,3,cercueil,boisson alcoolisée,Gener,Non,Non
meta-llama,Syn,19,1,0,1,1,10,4,cercueil,boisson alcoolisée,Gener,Non,Non
meta-llama,Syn,20,1,0,1,1,10,1,appartenir,posséder,Conv_21,Non,Non
meta-llama,Syn,20,1,0,1,1,10,2,appartenir,posséder,Conv_21,Non,Oui
meta-llama,Syn,20,1,0,1,1,10,3,appartenir,posséder,Conv_21,Non,Non
meta-llama,Syn,20,1,0,1,1,10,4,appartenir,posséder,Conv_21,Non,Oui
meta-llama,Syn,21,2,0,1,1,10,1,nombre,chiffre,Syn,Oui,Non
meta-llama,Syn,21,2,0,1,1,10,2,nombre,chiffre,Syn,Oui,Oui
meta-llama,Syn,21,2,0,1,1,10,3,nombre,chiffre,Syn,Oui,Oui
meta-llama,Syn,21,2,0,1,1,10,4,nombre,chiffre,Syn,Oui,Oui
meta-llama,Syn,22,2,0,1,1,10,1,e-mail,adresse e-mail,Syn,Oui,Oui
meta-llama,Syn,22,2,0,1,1,10,2,e-mail,adresse e-mail,Syn,Oui,Oui
meta-llama,Syn,22,2,0,1,1,10,3,e-mail,adresse e-mail,Syn,Oui,Oui
meta-llama,Syn,22,2,0,1,1,10,4,e-mail,adresse e-mail,Syn,Oui,Oui
meta-llama,Syn,23,2,0,1,1,10,1,s’enlaidir,enlaidir,Syn,Oui,Non
meta-llama,Syn,23,2,0,1,1,10,2,s’enlaidir,enlaidir,Syn,Oui,Oui
meta-llama,Syn,23,2,0,1,1,10,3,s’enlaidir,enlaidir,Syn,Oui,Non
meta-llama,Syn,23,2,0,1,1,10,4,s’enlaidir,enlaidir,Syn,Oui,Oui
meta-llama,Syn,24,2,0,1,1,10,1,planquer,dissimuler,Syn,Oui,Non
meta-llama,Syn,24,2,0,1,1,10,2,planquer,dissimuler,Syn,Oui,Oui
meta-llama,Syn,24,2,0,1,1,10,3,planquer,dissimuler,Syn,Oui,Oui
meta-llama,Syn,24,2,0,1,1,10,4,planquer,dissimuler,Syn,Oui,Oui
meta-llama,Syn,25,2,0,1,1,10,1,bachot,bac,Syn,Oui,Non
meta-llama,Syn,25,2,0,1,1,10,2,bachot,bac,Syn,Oui,Oui
meta-llama,Syn,25,2,0,1,1,10,3,bachot,bac,Syn,Oui,Non
meta-llama,Syn,25,2,0,1,1,10,4,bachot,bac,Syn,Oui,Oui
meta-llama,Syn,26,2,0,1,1,10,1,aspirateur,aspi,Syn,Oui,Non
meta-llama,Syn,26,2,0,1,1,10,2,aspirateur,aspi,Syn,Oui,Oui
meta-llama,Syn,26,2,0,1,1,10,3,aspirateur,aspi,Syn,Oui,Oui
meta-llama,Syn,26,2,0,1,1,10,4,aspirateur,aspi,Syn,Oui,Oui
meta-llama,Syn,27,2,0,1,1,10,1,à fond les manettes,à fond,Syn,Oui,Non
meta-llama,Syn,27,2,0,1,1,10,2,à fond les manettes,à fond,Syn,Oui,Oui
meta-llama,Syn,27,2,0,1,1,10,3,à fond les manettes,à fond,Syn,Oui,Non
meta-llama,Syn,27,2,0,1,1,10,4,à fond les manettes,à fond,Syn,Oui,Oui
meta-llama,Syn,28,2,0,1,1,10,1,pied,arpion,Syn,Oui,Non
meta-llama,Syn,28,2,0,1,1,10,2,pied,arpion,Syn,Oui,Oui
meta-llama,Syn,28,2,0,1,1,10,3,pied,arpion,Syn,Oui,Oui
meta-llama,Syn,28,2,0,1,1,10,4,pied,arpion,Syn,Oui,Oui
meta-llama,Syn,29,2,0,1,1,10,1,bon-papa,grand-père,Syn,Oui,Non
meta-llama,Syn,29,2,0,1,1,10,2,bon-papa,grand-père,Syn,Oui,Oui
meta-llama,Syn,29,2,0,1,1,10,3,bon-papa,grand-père,Syn,Oui,Oui
meta-llama,Syn,29,2,0,1,1,10,4,bon-papa,grand-père,Syn,Oui,Oui
meta-llama,Syn,30,2,0,1,1,10,1,ballon rond,football,Syn,Oui,Non
meta-llama,Syn,30,2,0,1,1,10,2,ballon rond,football,Syn,Oui,Oui
meta-llama,Syn,30,2,0,1,1,10,3,ballon rond,football,Syn,Oui,Oui
meta-llama,Syn,30,2,0,1,1,10,4,ballon rond,football,Syn,Oui,Oui
meta-llama,Syn,31,2,0,1,1,10,1,tenir à cœur,tenir à cœur,Conv_21,Non,Non
meta-llama,Syn,31,2,0,1,1,10,3,tenir à cœur,tenir à cœur,Conv_21,Non,Non
meta-llama,Syn,31,2,0,1,1,10,4,tenir à cœur,tenir à cœur,Conv_21,Non,Oui
meta-llama,Syn,32,2,0,1,1,10,1,tenir à cœur,tenir à cœur,Conv_21,Non,Non
meta-llama,Syn,32,2,0,1,1,10,3,tenir à cœur,tenir à cœur,Conv_21,Non,Non
meta-llama,Syn,32,2,0,1,1,10,4,tenir à cœur,tenir à cœur,Conv_21,Non,Non
meta-llama,Syn,33,2,0,1,1,10,1,cyclomoteur,deux-roues,Gener,Non,Non
meta-llama,Syn,33,2,0,1,1,10,3,cyclomoteur,deux-roues,Gener,Non,Oui
meta-llama,Syn,33,2,0,1,1,10,4,cyclomoteur,deux-roues,Gener,Non,Oui
meta-llama,Syn,34,2,0,1,1,10,1,respecter,respecter,Conv_32,Non,Non
meta-llama,Syn,34,2,0,1,1,10,2,respecter,respecter,Conv_32,Non,Oui
meta-llama,Syn,34,2,0,1,1,10,3,respecter,respecter,Conv_32,Non,Non
meta-llama,Syn,34,2,0,1,1,10,4,respecter,respecter,Conv_32,Non,Oui
meta-llama,Syn,35,2,0,1,1,10,1,accueillir,se trouver,Conv_21,Non,Non
meta-llama,Syn,35,2,0,1,1,10,2,accueillir,se trouver,Conv_21,Non,Oui
meta-llama,Syn,35,2,0,1,1,10,3,accueillir,se trouver,Conv_21,Non,Non
meta-llama,Syn,35,2,0,1,1,10,4,accueillir,se trouver,Conv_21,Non,Oui
meta-llama,Syn,36,2,0,1,1,10,1,irréconciliable,réconciliable,Anti,Non,Non
meta-llama,Syn,36,2,0,1,1,10,2,irréconciliable,réconciliable,Anti,Non,Oui
meta-llama,Syn,36,2,0,1,1,10,3,irréconciliable,réconciliable,Anti,Non,Non
meta-llama,Syn,36,2,0,1,1,10,4,irréconciliable,réconciliable,Anti,Non,Oui
meta-llama,Syn,37,2,0,1,1,10,1,volubilis,plante,Gener,Non,Non
meta-llama,Syn,37,2,0,1,1,10,2,volubilis,plante,Gener,Non,Oui
meta-llama,Syn,37,2,0,1,1,10,3,volubilis,plante,Gener,Non,Non
meta-llama,Syn,37,2,0,1,1,10,4,volubilis,plante,Gener,Non,Oui
meta-llama,Syn,37,2,0,1,1,10,5,volubilis,plante,Gener,Non,Non
meta-llama,Syn,38,2,0,1,1,10,1,ne pas se faire que des amis,ne pas se faire que des ennemis,Anti,Non,Non
meta-llama,Syn,38,2,0,1,1,10,3,ne pas se faire que des amis,ne pas se faire que des ennemis,Anti,Non,Non
meta-llama,Syn,38,2,0,1,1,10,4,ne pas se faire que des amis,ne pas se faire que des ennemis,Anti,Non,Oui
meta-llama,Syn,39,2,0,1,1,10,1,sapin,moyen de transport,Gener,Non,Non
meta-llama,Syn,39,2,0,1,1,10,2,sapin,moyen de transport,Gener,Non,Non
meta-llama,Syn,39,2,0,1,1,10,3,sapin,moyen de transport,Gener,Non,Non
meta-llama,Syn,39,2,0,1,1,10,4,sapin,moyen de transport,Gener,Non,Non
meta-llama,Syn,39,2,0,1,1,10,5,sapin,moyen de transport,Gener,Non,Non
meta-llama,Syn,40,2,0,1,1,10,1,brownie,gâteau,Gener,Non,Non
meta-llama,Syn,40,2,0,1,1,10,2,brownie,gâteau,Gener,Non,Oui
meta-llama,Syn,40,2,0,1,1,10,3,brownie,gâteau,Gener,Non,Non
meta-llama,Syn,40,2,0,1,1,10,4,brownie,gâteau,Gener,Non,Oui
meta-llama,Syn,41,3,0,1,1,10,1,nombre,chiffre,Syn,Oui,Non
meta-llama,Syn,41,3,0,1,1,10,2,nombre,chiffre,Syn,Oui,Oui
meta-llama,Syn,41,3,0,1,1,10,3,nombre,chiffre,Syn,Oui,Non
meta-llama,Syn,41,3,0,1,1,10,4,nombre,chiffre,Syn,Oui,Oui
meta-llama,Syn,42,3,0,1,1,10,1,e-mail,adresse e-mail,Syn,Oui,Non
meta-llama,Syn,42,3,0,1,1,10,2,e-mail,adresse e-mail,Syn,Oui,Oui
meta-llama,Syn,42,3,0,1,1,10,3,e-mail,adresse e-mail,Syn,Oui,Oui
meta-llama,Syn,42,3,0,1,1,10,4,e-mail,adresse e-mail,Syn,Oui,Oui
meta-llama,Syn,43,3,0,1,1,10,1,s’enlaidir,enlaidir,Syn,Oui,Non
meta-llama,Syn,43,3,0,1,1,10,2,s’enlaidir,enlaidir,Syn,Oui,Oui
meta-llama,Syn,43,3,0,1,1,10,3,s’enlaidir,enlaidir,Syn,Oui,Non
meta-llama,Syn,43,3,0,1,1,10,4,s’enlaidir,enlaidir,Syn,Oui,Oui
meta-llama,Syn,44,3,0,1,1,10,1,planquer,dissimuler,Syn,Oui,Non
meta-llama,Syn,44,3,0,1,1,10,2,planquer,dissimuler,Syn,Oui,Oui
meta-llama,Syn,44,3,0,1,1,10,3,planquer,dissimuler,Syn,Oui,Oui
meta-llama,Syn,44,3,0,1,1,10,4,planquer,dissimuler,Syn,Oui,Oui
meta-llama,Syn,45,3,0,1,1,10,1,bachot,bac,Syn,Oui,Non
meta-llama,Syn,45,3,0,1,1,10,2,bachot,bac,Syn,Oui,Oui
meta-llama,Syn,45,3,0,1,1,10,3,bachot,bac,Syn,Oui,Oui
meta-llama,Syn,45,3,0,1,1,10,4,bachot,bac,Syn,Oui,Oui
meta-llama,Syn,46,3,0,1,1,10,1,aspirateur,aspi,Syn,Oui,Non
meta-llama,Syn,46,3,0,1,1,10,2,aspirateur,aspi,Syn,Oui,Oui
meta-llama,Syn,46,3,0,1,1,10,3,aspirateur,aspi,Syn,Oui,Oui
meta-llama,Syn,46,3,0,1,1,10,4,aspirateur,aspi,Syn,Oui,Oui
meta-llama,Syn,47,3,0,1,1,10,1,à fond les manettes,à fond,Syn,Oui,Non
meta-llama,Syn,47,3,0,1,1,10,2,à fond les manettes,à fond,Syn,Oui,Oui
meta-llama,Syn,47,3,0,1,1,10,3,à fond les manettes,à fond,Syn,Oui,Non
meta-llama,Syn,47,3,0,1,1,10,4,à fond les manettes,à fond,Syn,Oui,Oui
meta-llama,Syn,47,3,0,1,1,10,5,à fond les manettes,à fond,Syn,Oui,Non
meta-llama,Syn,48,3,0,1,1,10,1,pied,arpion,Syn,Oui,Non
meta-llama,Syn,48,3,0,1,1,10,3,pied,arpion,Syn,Oui,Non
meta-llama,Syn,48,3,0,1,1,10,4,pied,arpion,Syn,Oui,Oui
meta-llama,Syn,49,3,0,1,1,10,1,bon-papa,grand-père,Syn,Oui,Non
meta-llama,Syn,49,3,0,1,1,10,2,bon-papa,grand-père,Syn,Oui,Oui
meta-llama,Syn,49,3,0,1,1,10,3,bon-papa,grand-père,Syn,Oui,Oui
meta-llama,Syn,49,3,0,1,1,10,4,bon-papa,grand-père,Syn,Oui,Oui
meta-llama,Syn,50,3,0,1,1,10,1,ballon rond,football,Syn,Oui,Non
meta-llama,Syn,50,3,0,1,1,10,2,ballon rond,football,Syn,Oui,Oui
meta-llama,Syn,50,3,0,1,1,10,3,ballon rond,football,Syn,Oui,Non
meta-llama,Syn,50,3,0,1,1,10,4,ballon rond,football,Syn,Oui,Oui
meta-llama,Syn,51,3,0,1,1,10,1,dent,garni,A_1,Non,Non
meta-llama,Syn,51,3,0,1,1,10,2,dent,garni,A_1,Non,Non
meta-llama,Syn,51,3,0,1,1,10,3,dent,garni,A_1,Non,Non
meta-llama,Syn,51,3,0,1,1,10,4,dent,garni,A_1,Non,Non
meta-llama,Syn,52,3,0,1,1,10,1,se désespérer,désespérer,Conv_21,Non,Non
meta-llama,Syn,52,3,0,1,1,10,2,se désespérer,désespérer,Conv_21,Non,Oui
meta-llama,Syn,52,3,0,1,1,10,3,se désespérer,désespérer,Conv_21,Non,Non
meta-llama,Syn,52,3,0,1,1,10,4,se désespérer,désespérer,Conv_21,Non,Oui
meta-llama,Syn,53,3,0,1,1,10,1,sourire,sourire,S_0,Non,Non
meta-llama,Syn,53,3,0,1,1,10,2,sourire,sourire,S_0,Non,Oui
meta-llama,Syn,53,3,0,1,1,10,3,sourire,sourire,S_0,Non,Oui
meta-llama,Syn,53,3,0,1,1,10,4,sourire,sourire,S_0,Non,Oui
meta-llama,Syn,54,3,0,1,1,10,1,emprunter,prêter,Conv_321,Non,Non
meta-llama,Syn,54,3,0,1,1,10,2,emprunter,prêter,Conv_321,Non,Oui
meta-llama,Syn,54,3,0,1,1,10,3,emprunter,prêter,Conv_321,Non,Non
meta-llama,Syn,54,3,0,1,1,10,4,emprunter,prêter,Conv_321,Non,Non
meta-llama,Syn,55,3,0,1,1,10,1,déprimer,déprimé,A_2,Non,Non
meta-llama,Syn,55,3,0,1,1,10,2,déprimer,déprimé,A_2,Non,Oui
meta-llama,Syn,55,3,0,1,1,10,3,déprimer,déprimé,A_2,Non,Non
meta-llama,Syn,55,3,0,1,1,10,4,déprimer,déprimé,A_2,Non,Oui
meta-llama,Syn,56,3,0,1,1,10,1,couleur,sous les couleurs,A_2,Non,Non
meta-llama,Syn,56,3,0,1,1,10,2,couleur,sous les couleurs,A_2,Non,Non
meta-llama,Syn,56,3,0,1,1,10,3,couleur,sous les couleurs,A_2,Non,Non
meta-llama,Syn,56,3,0,1,1,10,4,couleur,sous les couleurs,A_2,Non,Non
meta-llama,Syn,57,3,0,1,1,10,1,ébahir,s’ébahir,Conv_21,Non,Non
meta-llama,Syn,57,3,0,1,1,10,2,ébahir,s’ébahir,Conv_21,Non,Oui
meta-llama,Syn,57,3,0,1,1,10,3,ébahir,s’ébahir,Conv_21,Non,Non
meta-llama,Syn,57,3,0,1,1,10,4,ébahir,s’ébahir,Conv_21,Non,Oui
meta-llama,Syn,57,3,0,1,1,10,5,ébahir,s’ébahir,Conv_21,Non,Non
meta-llama,Syn,58,3,0,1,1,10,1,table,meuble,Gener,Non,Non
meta-llama,Syn,58,3,0,1,1,10,2,table,meuble,Gener,Non,Oui
meta-llama,Syn,58,3,0,1,1,10,3,table,meuble,Gener,Non,Non
meta-llama,Syn,58,3,0,1,1,10,4,table,meuble,Gener,Non,Non
meta-llama,Syn,59,3,0,1,1,10,1,sainteté,saintement,Adv_0,Non,Non
meta-llama,Syn,59,3,0,1,1,10,2,sainteté,saintement,Adv_0,Non,Oui
meta-llama,Syn,59,3,0,1,1,10,3,sainteté,saintement,Adv_0,Non,Non
meta-llama,Syn,59,3,0,1,1,10,4,sainteté,saintement,Adv_0,Non,Oui
meta-llama,Syn,59,3,0,1,1,10,5,sainteté,saintement,Adv_0,Non,Non
meta-llama,Syn,60,3,0,1,1,10,1,crocus,plante,Gener,Non,Non
meta-llama,Syn,60,3,0,1,1,10,2,crocus,plante,Gener,Non,Oui
meta-llama,Syn,60,3,0,1,1,10,3,crocus,plante,Gener,Non,Non
meta-llama,Syn,60,3,0,1,1,10,4,crocus,plante,Gener,Non,Non
meta-llama,Conv-ij,1,1,0,1,1,10,1,aspirer,aspirer,Conv_321,Oui,Non
meta-llama,Conv-ij,1,1,0,1,1,10,2,aspirer,aspirer,Conv_321,Oui,Oui
meta-llama,Conv-ij,1,1,0,1,1,10,3,aspirer,aspirer,Conv_321,Oui,Oui
meta-llama,Conv-ij,1,1,0,1,1,10,4,aspirer,aspirer,Conv_321,Oui,Oui
meta-llama,Conv-ij,2,1,0,1,1,10,1,se composer,composer,Conv_21,Oui,Non
meta-llama,Conv-ij,2,1,0,1,1,10,2,se composer,composer,Conv_21,Oui,Oui
meta-llama,Conv-ij,2,1,0,1,1,10,3,se composer,composer,Conv_21,Oui,Oui
meta-llama,Conv-ij,2,1,0,1,1,10,4,se composer,composer,Conv_21,Oui,Oui
meta-llama,Conv-ij,3,1,0,1,1,10,1,aîné,cadet,Conv_21,Oui,Non
meta-llama,Conv-ij,3,1,0,1,1,10,2,aîné,cadet,Conv_21,Oui,Oui
meta-llama,Conv-ij,3,1,0,1,1,10,3,aîné,cadet,Conv_21,Oui,Non
meta-llama,Conv-ij,3,1,0,1,1,10,4,aîné,cadet,Conv_21,Oui,Non
meta-llama,Conv-ij,4,1,0,1,1,10,1,apprendre,apprendre,Conv_321,Oui,Non
meta-llama,Conv-ij,4,1,0,1,1,10,2,apprendre,apprendre,Conv_321,Oui,Oui
meta-llama,Conv-ij,4,1,0,1,1,10,3,apprendre,apprendre,Conv_321,Oui,Non
meta-llama,Conv-ij,4,1,0,1,1,10,4,apprendre,apprendre,Conv_321,Oui,Oui
meta-llama,Conv-ij,5,1,0,1,1,10,1,à gauche,à droite,Conv_21,Oui,Non
meta-llama,Conv-ij,5,1,0,1,1,10,3,à gauche,à droite,Conv_21,Oui,Oui
meta-llama,Conv-ij,5,1,0,1,1,10,4,à gauche,à droite,Conv_21,Oui,Oui
meta-llama,Conv-ij,6,1,0,1,1,10,1,aller,avoir,Conv_21,Oui,Non
meta-llama,Conv-ij,6,1,0,1,1,10,2,aller,avoir,Conv_21,Oui,Oui
meta-llama,Conv-ij,6,1,0,1,1,10,3,aller,avoir,Conv_21,Oui,Non
meta-llama,Conv-ij,6,1,0,1,1,10,4,aller,avoir,Conv_21,Oui,Oui
meta-llama,Conv-ij,7,1,0,1,1,10,1,déprimer,déprimer,Conv_21,Oui,Non
meta-llama,Conv-ij,7,1,0,1,1,10,2,déprimer,déprimer,Conv_21,Oui,Oui
meta-llama,Conv-ij,7,1,0,1,1,10,3,déprimer,déprimer,Conv_21,Oui,Oui
meta-llama,Conv-ij,7,1,0,1,1,10,4,déprimer,déprimer,Conv_21,Oui,Oui
meta-llama,Conv-ij,8,1,0,1,1,10,1,se souvenir,revenir,Conv_21,Oui,Non
meta-llama,Conv-ij,8,1,0,1,1,10,2,se souvenir,revenir,Conv_21,Oui,Oui
meta-llama,Conv-ij,8,1,0,1,1,10,3,se souvenir,revenir,Conv_21,Oui,Non
meta-llama,Conv-ij,8,1,0,1,1,10,4,se souvenir,revenir,Conv_21,Oui,Oui
meta-llama,Conv-ij,9,1,0,1,1,10,1,résultat,cause,Conv_21,Oui,Non
meta-llama,Conv-ij,9,1,0,1,1,10,2,résultat,cause,Conv_21,Oui,Oui
meta-llama,Conv-ij,9,1,0,1,1,10,3,résultat,cause,Conv_21,Oui,Non
meta-llama,Conv-ij,9,1,0,1,1,10,4,résultat,cause,Conv_21,Oui,Non
meta-llama,Conv-ij,10,1,0,1,1,10,1,cause,conséquence,Conv_21,Oui,Non
meta-llama,Conv-ij,10,1,0,1,1,10,2,cause,conséquence,Conv_21,Oui,Oui
meta-llama,Conv-ij,10,1,0,1,1,10,3,cause,conséquence,Conv_21,Oui,Oui
meta-llama,Conv-ij,10,1,0,1,1,10,4,cause,conséquence,Conv_21,Oui,Oui
meta-llama,Conv-ij,11,1,0,1,1,10,1,si,note,Gener,Non,Non
meta-llama,Conv-ij,11,1,0,1,1,10,2,si,note,Gener,Non,Oui
meta-llama,Conv-ij,11,1,0,1,1,10,3,si,note,Gener,Non,Non
meta-llama,Conv-ij,11,1,0,1,1,10,4,si,note,Gener,Non,Non
meta-llama,Conv-ij,12,1,0,1,1,10,1,lieux d’aisances,W.-C.,Syn,Non,Non
meta-llama,Conv-ij,12,1,0,1,1,10,2,lieux d’aisances,W.-C.,Syn,Non,Oui
meta-llama,Conv-ij,12,1,0,1,1,10,3,lieux d’aisances,W.-C.,Syn,Non,Oui
meta-llama,Conv-ij,12,1,0,1,1,10,4,lieux d’aisances,W.-C.,Syn,Non,Oui
meta-llama,Conv-ij,13,1,0,1,1,10,1,cabinet,wawa,Syn,Non,Non
meta-llama,Conv-ij,13,1,0,1,1,10,2,cabinet,wawa,Syn,Non,Oui
meta-llama,Conv-ij,13,1,0,1,1,10,3,cabinet,wawa,Syn,Non,Non
meta-llama,Conv-ij,13,1,0,1,1,10,4,cabinet,wawa,Syn,Non,Non
meta-llama,Conv-ij,14,1,0,1,1,10,1,wawa,water-closet,Syn,Non,Non
meta-llama,Conv-ij,14,1,0,1,1,10,2,wawa,water-closet,Syn,Non,Oui
meta-llama,Conv-ij,14,1,0,1,1,10,3,wawa,water-closet,Syn,Non,Non
meta-llama,Conv-ij,14,1,0,1,1,10,4,wawa,water-closet,Syn,Non,Non
meta-llama,Conv-ij,15,1,0,1,1,10,1,caïman,reptile,Gener,Non,Non
meta-llama,Conv-ij,15,1,0,1,1,10,2,caïman,reptile,Gener,Non,Oui
meta-llama,Conv-ij,15,1,0,1,1,10,3,caïman,reptile,Gener,Non,Non
meta-llama,Conv-ij,15,1,0,1,1,10,4,caïman,reptile,Gener,Non,Oui
meta-llama,Conv-ij,16,1,0,1,1,10,1,mél,adresse mail,Syn,Non,Non
meta-llama,Conv-ij,16,1,0,1,1,10,2,mél,adresse mail,Syn,Non,Oui
meta-llama,Conv-ij,16,1,0,1,1,10,3,mél,adresse mail,Syn,Non,Non
meta-llama,Conv-ij,16,1,0,1,1,10,4,mél,adresse mail,Syn,Non,Oui
meta-llama,Conv-ij,17,1,0,1,1,10,1,saumon,poisson,Gener,Non,Non
meta-llama,Conv-ij,17,1,0,1,1,10,2,saumon,poisson,Gener,Non,Oui
meta-llama,Conv-ij,17,1,0,1,1,10,3,saumon,poisson,Gener,Non,Non
meta-llama,Conv-ij,17,1,0,1,1,10,4,saumon,poisson,Gener,Non,Oui
meta-llama,Conv-ij,17,1,0,1,1,10,5,saumon,poisson,Gener,Non,Non
meta-llama,Conv-ij,18,1,0,1,1,10,1,mille-feuille,pâtisserie,Gener,Non,Non
meta-llama,Conv-ij,18,1,0,1,1,10,2,mille-feuille,pâtisserie,Gener,Non,Oui
meta-llama,Conv-ij,18,1,0,1,1,10,3,mille-feuille,pâtisserie,Gener,Non,Oui
meta-llama,Conv-ij,18,1,0,1,1,10,4,mille-feuille,pâtisserie,Gener,Non,Oui
meta-llama,Conv-ij,19,1,0,1,1,10,1,orteil,doigt de pied,Syn,Non,Non
meta-llama,Conv-ij,19,1,0,1,1,10,3,orteil,doigt de pied,Syn,Non,Oui
meta-llama,Conv-ij,19,1,0,1,1,10,4,orteil,doigt de pied,Syn,Non,Oui
meta-llama,Conv-ij,20,1,0,1,1,10,1,glaïeul,fleur,Gener,Non,Non
meta-llama,Conv-ij,20,1,0,1,1,10,2,glaïeul,fleur,Gener,Non,Oui
meta-llama,Conv-ij,20,1,0,1,1,10,3,glaïeul,fleur,Gener,Non,Non
meta-llama,Conv-ij,20,1,0,1,1,10,4,glaïeul,fleur,Gener,Non,Non
meta-llama,Conv-ij,21,2,0,1,1,10,1,aspirer,aspirer,Conv_321,Oui,Non
meta-llama,Conv-ij,21,2,0,1,1,10,2,aspirer,aspirer,Conv_321,Oui,Oui
meta-llama,Conv-ij,21,2,0,1,1,10,3,aspirer,aspirer,Conv_321,Oui,Non
meta-llama,Conv-ij,21,2,0,1,1,10,4,aspirer,aspirer,Conv_321,Oui,Oui
meta-llama,Conv-ij,21,2,0,1,1,10,5,aspirer,aspirer,Conv_321,Oui,Non
meta-llama,Conv-ij,22,2,0,1,1,10,1,se composer,composer,Conv_21,Oui,Non
meta-llama,Conv-ij,22,2,0,1,1,10,2,se composer,composer,Conv_21,Oui,Oui
meta-llama,Conv-ij,22,2,0,1,1,10,3,se composer,composer,Conv_21,Oui,Oui
meta-llama,Conv-ij,22,2,0,1,1,10,4,se composer,composer,Conv_21,Oui,Oui
meta-llama,Conv-ij,23,2,0,1,1,10,1,aîné,cadet,Conv_21,Oui,Non
meta-llama,Conv-ij,23,2,0,1,1,10,2,aîné,cadet,Conv_21,Oui,Oui
meta-llama,Conv-ij,23,2,0,1,1,10,3,aîné,cadet,Conv_21,Oui,Non
meta-llama,Conv-ij,23,2,0,1,1,10,4,aîné,cadet,Conv_21,Oui,Oui
meta-llama,Conv-ij,24,2,0,1,1,10,1,apprendre,apprendre,Conv_321,Oui,Non
meta-llama,Conv-ij,24,2,0,1,1,10,2,apprendre,apprendre,Conv_321,Oui,Oui
meta-llama,Conv-ij,24,2,0,1,1,10,3,apprendre,apprendre,Conv_321,Oui,Oui
meta-llama,Conv-ij,24,2,0,1,1,10,4,apprendre,apprendre,Conv_321,Oui,Oui
meta-llama,Conv-ij,25,2,0,1,1,10,1,à gauche,à droite,Conv_21,Oui,Non
meta-llama,Conv-ij,25,2,0,1,1,10,2,à gauche,à droite,Conv_21,Oui,Oui
meta-llama,Conv-ij,25,2,0,1,1,10,3,à gauche,à droite,Conv_21,Oui,Non
meta-llama,Conv-ij,25,2,0,1,1,10,4,à gauche,à droite,Conv_21,Oui,Oui
meta-llama,Conv-ij,26,2,0,1,1,10,1,aller,avoir,Conv_21,Oui,Non
meta-llama,Conv-ij,26,2,0,1,1,10,2,aller,avoir,Conv_21,Oui,Oui
meta-llama,Conv-ij,26,2,0,1,1,10,3,aller,avoir,Conv_21,Oui,Non
meta-llama,Conv-ij,26,2,0,1,1,10,4,aller,avoir,Conv_21,Oui,Oui
meta-llama,Conv-ij,26,2,0,1,1,10,5,aller,avoir,Conv_21,Oui,Non
meta-llama,Conv-ij,27,2,0,1,1,10,1,déprimer,déprimer,Conv_21,Oui,Non
meta-llama,Conv-ij,27,2,0,1,1,10,2,déprimer,déprimer,Conv_21,Oui,Oui
meta-llama,Conv-ij,27,2,0,1,1,10,3,déprimer,déprimer,Conv_21,Oui,Oui
meta-llama,Conv-ij,27,2,0,1,1,10,4,déprimer,déprimer,Conv_21,Oui,Oui
meta-llama,Conv-ij,28,2,0,1,1,10,1,se souvenir,revenir,Conv_21,Oui,Non
meta-llama,Conv-ij,28,2,0,1,1,10,2,se souvenir,revenir,Conv_21,Oui,Oui
meta-llama,Conv-ij,28,2,0,1,1,10,3,se souvenir,revenir,Conv_21,Oui,Non
meta-llama,Conv-ij,28,2,0,1,1,10,4,se souvenir,revenir,Conv_21,Oui,Oui
meta-llama,Conv-ij,29,2,0,1,1,10,1,résultat,cause,Conv_21,Oui,Non
meta-llama,Conv-ij,29,2,0,1,1,10,2,résultat,cause,Conv_21,Oui,Oui
meta-llama,Conv-ij,29,2,0,1,1,10,3,résultat,cause,Conv_21,Oui,Non
meta-llama,Conv-ij,29,2,0,1,1,10,4,résultat,cause,Conv_21,Oui,Oui
meta-llama,Conv-ij,30,2,0,1,1,10,1,cause,conséquence,Conv_21,Oui,Non
meta-llama,Conv-ij,30,2,0,1,1,10,2,cause,conséquence,Conv_21,Oui,Oui
meta-llama,Conv-ij,30,2,0,1,1,10,3,cause,conséquence,Conv_21,Oui,Non
meta-llama,Conv-ij,30,2,0,1,1,10,4,cause,conséquence,Conv_21,Oui,Oui
meta-llama,Conv-ij,31,2,0,1,1,10,1,débuter,finir,Anti,Non,Non
meta-llama,Conv-ij,31,2,0,1,1,10,2,débuter,finir,Anti,Non,Oui
meta-llama,Conv-ij,31,2,0,1,1,10,3,débuter,finir,Anti,Non,Non
meta-llama,Conv-ij,31,2,0,1,1,10,4,débuter,finir,Anti,Non,Oui
meta-llama,Conv-ij,32,2,0,1,1,10,1,inutilisable,utilisable,Anti,Non,Oui
meta-llama,Conv-ij,32,2,0,1,1,10,2,inutilisable,utilisable,Anti,Non,Oui
meta-llama,Conv-ij,32,2,0,1,1,10,3,inutilisable,utilisable,Anti,Non,Oui
meta-llama,Conv-ij,32,2,0,1,1,10,4,inutilisable,utilisable,Anti,Non,Oui
meta-llama,Conv-ij,33,2,0,1,1,10,1,caca,étron,Syn,Non,Non
